date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:37%20GMT	http://www.helltruth.com/free-resources/video-library/id/1677/a-tale-about-hell	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1677/a-tale-about-hell.ff.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:39	41495/41495	---M--	200	added ('OK')	image/jpeg	etag:%22sSPuq8UY51vqbTAiT4EVzq+SQi8cCh0ZbrCAh2O3NSI%22	http://manna.amazingfacts.org/amazingfacts/website/sabbathtruth/images/banners/store-open-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/sabbathtruth/images/banners/store-open-large.jpg	(from https://www.helltruth.com/store)
11:18:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:38%20GMT	https://www.helltruth.com/free-resources/video-library/id/1677/a-tale-about-hell	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1677/a-tale-about-hell	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:38%20GMT	http://www.helltruth.com/free-resources/video-library/id/1677	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1677.101.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:40	24723/24723	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:38%20GMT	https://www.helltruth.com/free-resources/video-library/id/1677	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1677.html	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:39%20GMT	http://www.helltruth.com/Portals/2/hell-burning.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/hell-burning.103.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:41	39105/39105	---M--	200	added ('OK')	image/jpeg	etag:%22b7UxmikmFB1fyZP0xpgxuSEFl62J2ZzfERIRdjDKCOQ%22	http://manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/contact-us-large.jpg	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/helltruth/images/banners/contact-us-large.jpg	(from https://www.helltruth.com/contact-us)
11:18:41	9718/9718	---M--	200	added ('OK')	image/jpeg	etag:%22a26ee7a311d2cf1:0%22	https://www.helltruth.com/Portals/2/hell-burning.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/hell-burning.jpg	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:41	374607/374607	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2027%20Jan%202025%2012:38:21%20GMT	https://sdks.shopifycdn.com/buy-button/latest/buy-button-storefront.min.js	C:/Meus%20Sites/clone_hell_truth/sdks.shopifycdn.com/buy-button/latest/buy-button-storefront.min.js	(from https://www.helltruth.com/store)
11:18:42	1098782/1098782	---M-Z	200	added ('OK')	application/javascript	etag:%223addc53ed7256d4f097d2ba2f6f49d73%22	https://players.brightcove.net/6415484713001/jGEtxP6NZ_default/index.min.js	C:/Meus%20Sites/clone_hell_truth/players.brightcove.net/6415484713001/jGEtxP6NZ_default/index.min.js	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:42	2083/2083	---M-Z	200	added ('OK')	application/javascript	etag:%225b7e7ea5e9d8d61:0%22	https://manna.amazingfacts.org/amazingfacts/website/multiple/scripts/HellTruth-Comments-File.js	C:/Meus%20Sites/clone_hell_truth/manna.amazingfacts.org/amazingfacts/website/multiple/scripts/HellTruth-Comments-File.js	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:43	8286/8286	---M-Z	200	added ('OK')	application/javascript	etag:W/%22205e-1948f777048%22	https://cdn.fastcomments.com/js/embed-v2.min.js	C:/Meus%20Sites/clone_hell_truth/cdn.fastcomments.com/js/embed-v2.min.js	(from https://www.helltruth.com/free-resources/video-library/id/1677/t/a-tale-about-hell)
11:18:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:42%20GMT	http://www.helltruth.com/free-resources/article-library/id/1870/is-hellfire-real	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1870/is-hellfire-real.108.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1870/t/is-hellfire-real-)
11:18:44	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:43%20GMT	https://www.helltruth.com/free-resources/article-library/id/1870/is-hellfire-real	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1870/is-hellfire-real	(from https://www.helltruth.com/free-resources/article-library/id/1870/t/is-hellfire-real-)
11:18:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:43%20GMT	http://www.helltruth.com/free-resources/article-library/id/1870	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1870.10a.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1870/t/is-hellfire-real-)
11:18:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:43%20GMT	http://www.helltruth.com/free-resources/article-library/id/1871/eternal-damnation	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1871/eternal-damnation.10c.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1871/t/eternal-damnation-)
11:18:45	29665/29665	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:43%20GMT	https://www.helltruth.com/free-resources/article-library/id/1870	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1870.html	(from https://www.helltruth.com/free-resources/article-library/id/1870/t/is-hellfire-real-)
11:18:45	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:44%20GMT	https://www.helltruth.com/free-resources/article-library/id/1871/eternal-damnation	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1871/eternal-damnation	(from https://www.helltruth.com/free-resources/article-library/id/1871/t/eternal-damnation-)
11:18:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:44%20GMT	http://www.helltruth.com/free-resources/article-library/id/1871	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1871.10e.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1871/t/eternal-damnation-)
11:18:46	28206/28206	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:44%20GMT	https://www.helltruth.com/free-resources/article-library/id/1871	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1871.html	(from https://www.helltruth.com/free-resources/article-library/id/1871/t/eternal-damnation-)
11:18:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:44%20GMT	http://www.helltruth.com/free-resources/article-library/id/1872/where-is-hell	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1872/where-is-hell.110.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1872/t/where-is-hell-)
11:18:46	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:45%20GMT	https://www.helltruth.com/free-resources/article-library/id/1872/where-is-hell	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1872/where-is-hell	(from https://www.helltruth.com/free-resources/article-library/id/1872/t/where-is-hell-)
11:18:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:45%20GMT	http://www.helltruth.com/free-resources/article-library/id/1872	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1872.112.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1872/t/where-is-hell-)
11:18:47	27099/27099	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:45%20GMT	https://www.helltruth.com/free-resources/article-library/id/1872	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1872.html	(from https://www.helltruth.com/free-resources/article-library/id/1872/t/where-is-hell-)
11:18:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:45%20GMT	http://www.helltruth.com/free-resources/article-library/id/1874/what-does-hell-say-about-god	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1874/what-does-hell-say-about-god.114.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1874/t/what-does-hell-say-about-god-)
11:18:47	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:46%20GMT	https://www.helltruth.com/free-resources/article-library/id/1874/what-does-hell-say-about-god	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1874/what-does-hell-say-about-god	(from https://www.helltruth.com/free-resources/article-library/id/1874/t/what-does-hell-say-about-god-)
11:18:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:46%20GMT	http://www.helltruth.com/free-resources/article-library/id/1874	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1874.116.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1874/t/what-does-hell-say-about-god-)
11:18:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:46%20GMT	http://www.helltruth.com/free-resources/article-library/id/1873/the-story-of-the-rich-man-and-lazarus	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1873/the-story-of-the-rich-man-and-lazarus.118.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1873/t/the-story-of-the-rich-man-and-lazarus)
11:18:48	33011/33011	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:46%20GMT	https://www.helltruth.com/free-resources/article-library/id/1874	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1874.html	(from https://www.helltruth.com/free-resources/article-library/id/1874/t/what-does-hell-say-about-god-)
11:18:48	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:47%20GMT	https://www.helltruth.com/free-resources/article-library/id/1873/the-story-of-the-rich-man-and-lazarus	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1873/the-story-of-the-rich-man-and-lazarus	(from https://www.helltruth.com/free-resources/article-library/id/1873/t/the-story-of-the-rich-man-and-lazarus)
11:18:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:47%20GMT	http://www.helltruth.com/free-resources/article-library/id/1873	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1873.11a.delayed	(from https://www.helltruth.com/free-resources/article-library/id/1873/t/the-story-of-the-rich-man-and-lazarus)
11:18:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:47%20GMT	http://www.helltruth.com/free-resources/video-library/id/1570/what-is-everlasting-fire-in-the-bible	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1570/what-is-everlasting-fire-in-the-bible.11c.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1570/t/what-is-everlasting-fire-in-the-bible-)
11:18:49	29934/29934	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:47%20GMT	https://www.helltruth.com/free-resources/article-library/id/1873	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/article-library/id/1873.html	(from https://www.helltruth.com/free-resources/article-library/id/1873/t/the-story-of-the-rich-man-and-lazarus)
11:18:49	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:48%20GMT	https://www.helltruth.com/free-resources/video-library/id/1570/what-is-everlasting-fire-in-the-bible	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1570/what-is-everlasting-fire-in-the-bible	(from https://www.helltruth.com/free-resources/video-library/id/1570/t/what-is-everlasting-fire-in-the-bible-)
11:18:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:48%20GMT	http://www.helltruth.com/free-resources/video-library/id/1570	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1570.11e.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1570/t/what-is-everlasting-fire-in-the-bible-)
11:18:50	25861/25861	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:48%20GMT	https://www.helltruth.com/free-resources/video-library/id/1570	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1570.html	(from https://www.helltruth.com/free-resources/video-library/id/1570/t/what-is-everlasting-fire-in-the-bible-)
11:18:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:49%20GMT	http://www.helltruth.com/Portals/2/1_what-is-everlasting-fire.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/1_what-is-everlasting-fire.120.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1570/t/what-is-everlasting-fire-in-the-bible-)
11:18:50	8976/8976	---M--	200	added ('OK')	image/jpeg	etag:%224b3c51a311d2cf1:0%22	https://www.helltruth.com/Portals/2/1_what-is-everlasting-fire.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/1_what-is-everlasting-fire.jpg	(from https://www.helltruth.com/free-resources/video-library/id/1570/t/what-is-everlasting-fire-in-the-bible-)
11:18:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:49%20GMT	http://www.helltruth.com/free-resources/video-library/id/1581/what-is-unquenchable-fire-in-the-bible	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1581/what-is-unquenchable-fire-in-the-bible.122.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1581/t/what-is-unquenchable-fire-in-the-bible-)
11:18:51	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:49%20GMT	https://www.helltruth.com/free-resources/video-library/id/1581/what-is-unquenchable-fire-in-the-bible	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1581/what-is-unquenchable-fire-in-the-bible	(from https://www.helltruth.com/free-resources/video-library/id/1581/t/what-is-unquenchable-fire-in-the-bible-)
11:18:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:49%20GMT	http://www.helltruth.com/free-resources/video-library/id/1581	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1581.124.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1581/t/what-is-unquenchable-fire-in-the-bible-)
11:18:51	27067/27067	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:50%20GMT	https://www.helltruth.com/free-resources/video-library/id/1581	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1581.html	(from https://www.helltruth.com/free-resources/video-library/id/1581/t/what-is-unquenchable-fire-in-the-bible-)
11:18:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:50%20GMT	http://www.helltruth.com/Portals/2/unquenchable-fire.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/unquenchable-fire.126.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1581/t/what-is-unquenchable-fire-in-the-bible-)
11:18:52	7600/7600	---M--	200	added ('OK')	image/jpeg	etag:%22247f76a411d2cf1:0%22	https://www.helltruth.com/Portals/2/unquenchable-fire.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/unquenchable-fire.jpg	(from https://www.helltruth.com/free-resources/video-library/id/1581/t/what-is-unquenchable-fire-in-the-bible-)
11:18:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:51%20GMT	http://www.helltruth.com/free-resources/video-library/id/1573/what-is-the-final-reward-or-punishment	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1573/what-is-the-final-reward-or-punishment.128.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1573/t/what-is-the-final-reward-or-punishment-)
11:18:52	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:51%20GMT	https://www.helltruth.com/free-resources/video-library/id/1573/what-is-the-final-reward-or-punishment	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1573/what-is-the-final-reward-or-punishment	(from https://www.helltruth.com/free-resources/video-library/id/1573/t/what-is-the-final-reward-or-punishment-)
11:18:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:51%20GMT	http://www.helltruth.com/free-resources/video-library/id/1573	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1573.12a.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1573/t/what-is-the-final-reward-or-punishment-)
11:18:53	26964/26964	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:51%20GMT	https://www.helltruth.com/free-resources/video-library/id/1573	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1573.html	(from https://www.helltruth.com/free-resources/video-library/id/1573/t/what-is-the-final-reward-or-punishment-)
11:18:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:51%20GMT	http://www.helltruth.com/Portals/2/final-reward-or-punishment.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/final-reward-or-punishment.12c.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1573/t/what-is-the-final-reward-or-punishment-)
11:18:53	7799/7799	---M--	200	added ('OK')	image/jpeg	etag:%22f798cfa311d2cf1:0%22	https://www.helltruth.com/Portals/2/final-reward-or-punishment.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/final-reward-or-punishment.jpg	(from https://www.helltruth.com/free-resources/video-library/id/1573/t/what-is-the-final-reward-or-punishment-)
11:18:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:52%20GMT	http://www.helltruth.com/free-resources/video-library/id/1575/do-souls-burn-forever	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1575/do-souls-burn-forever.12e.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1575/t/do-souls-burn-forever-)
11:18:54	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:52%20GMT	https://www.helltruth.com/free-resources/video-library/id/1575/do-souls-burn-forever	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1575/do-souls-burn-forever	(from https://www.helltruth.com/free-resources/video-library/id/1575/t/do-souls-burn-forever-)
11:18:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:52%20GMT	http://www.helltruth.com/free-resources/video-library/id/1575	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1575.130.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1575/t/do-souls-burn-forever-)
11:18:54	27360/27360	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:53%20GMT	https://www.helltruth.com/free-resources/video-library/id/1575	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1575.html	(from https://www.helltruth.com/free-resources/video-library/id/1575/t/do-souls-burn-forever-)
11:18:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:53%20GMT	http://www.helltruth.com/Portals/2/do-souls-burn-forever.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/do-souls-burn-forever.132.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1575/t/do-souls-burn-forever-)
11:18:55	8727/8727	---M--	200	added ('OK')	image/jpeg	etag:%22224e83a311d2cf1:0%22	https://www.helltruth.com/Portals/2/do-souls-burn-forever.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/do-souls-burn-forever.jpg	(from https://www.helltruth.com/free-resources/video-library/id/1575/t/do-souls-burn-forever-)
11:18:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:54%20GMT	http://www.helltruth.com/free-resources/video-library/id/1571/bible-reference-for-destruction-of-the-wicked	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1571/bible-reference-for-destruction-of-the-wicked.134.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1571/t/bible-reference-for-destruction-of-the-wicked-)
11:18:55	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:54%20GMT	https://www.helltruth.com/free-resources/video-library/id/1571/bible-reference-for-destruction-of-the-wicked	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1571/bible-reference-for-destruction-of-the-wicked	(from https://www.helltruth.com/free-resources/video-library/id/1571/t/bible-reference-for-destruction-of-the-wicked-)
11:18:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:54%20GMT	http://www.helltruth.com/free-resources/video-library/id/1571	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1571.136.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1571/t/bible-reference-for-destruction-of-the-wicked-)
11:18:56	27205/27205	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:55%20GMT	https://www.helltruth.com/free-resources/video-library/id/1571	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/free-resources/video-library/id/1571.html	(from https://www.helltruth.com/free-resources/video-library/id/1571/t/bible-reference-for-destruction-of-the-wicked-)
11:18:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:55%20GMT	http://www.helltruth.com/Portals/2/destruction-of-wicked.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/destruction-of-wicked.138.delayed	(from https://www.helltruth.com/free-resources/video-library/id/1571/t/bible-reference-for-destruction-of-the-wicked-)
11:18:56	6840/6840	---M--	200	added ('OK')	image/jpeg	etag:%2248dc6da311d2cf1:0%22	https://www.helltruth.com/Portals/2/destruction-of-wicked.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/Portals/2/destruction-of-wicked.jpg	(from https://www.helltruth.com/free-resources/video-library/id/1571/t/bible-reference-for-destruction-of-the-wicked-)
11:18:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:55%20GMT	http://www.helltruth.com/q-a/id/1850/unquenchable-fire	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1850/unquenchable-fire.13a.delayed	(from https://www.helltruth.com/q-a/id/1850/t/unquenchable-fire)
11:18:57	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:56%20GMT	https://www.helltruth.com/q-a/id/1850/unquenchable-fire	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1850/unquenchable-fire	(from https://www.helltruth.com/q-a/id/1850/t/unquenchable-fire)
11:18:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:56%20GMT	http://www.helltruth.com/q-a/id/1850	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1850.13c.delayed	(from https://www.helltruth.com/q-a/id/1850/t/unquenchable-fire)
11:18:57	25840/25840	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:56%20GMT	https://www.helltruth.com/q-a/id/1850	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1850.html	(from https://www.helltruth.com/q-a/id/1850/t/unquenchable-fire)
11:18:58	4661/4661	---M--	200	added ('OK')	image/jpeg	etag:%22f9e89fa311d2cf1:0%22	https://www.helltruth.com/portals/2/firefighter.jpg	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/portals/2/firefighter.jpg	(from https://www.helltruth.com/q-a/id/1850/t/unquenchable-fire)
11:18:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:57%20GMT	http://www.helltruth.com/q-a/id/1847/the-rich-man-lazarus	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1847/the-rich-man-lazarus.13f.delayed	(from https://www.helltruth.com/q-a/id/1847/t/the-rich-man-lazarus)
11:18:58	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:57%20GMT	https://www.helltruth.com/q-a/id/1847/the-rich-man-lazarus	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1847/the-rich-man-lazarus	(from https://www.helltruth.com/q-a/id/1847/t/the-rich-man-lazarus)
11:18:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:57%20GMT	http://www.helltruth.com/q-a/id/1847	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1847.141.delayed	(from https://www.helltruth.com/q-a/id/1847/t/the-rich-man-lazarus)
11:18:59	27079/27079	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2014:18:58%20GMT	https://www.helltruth.com/q-a/id/1847	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/q-a/id/1847.html	(from https://www.helltruth.com/q-a/id/1847/t/the-rich-man-lazarus)
11:18:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:58%20GMT	http://www.helltruth.com/history/id/1856/results-of-the-immortal-soul-doctrine	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/history/id/1856/results-of-the-immortal-soul-doctrine.143.delayed	(from https://www.helltruth.com/history/id/1856/t/results-of-the-immortal-soul-doctrine)
11:18:59	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2014:18:58%20GMT	https://www.helltruth.com/history/id/1856/results-of-the-immortal-soul-doctrine	C:/Meus%20Sites/clone_hell_truth/www.helltruth.com/history/id/1856/results-of-the-immortal-soul-doctrine	(from https://www.helltruth.com/history/id/1856/t/results-of-the-immortal-soul-doctrine)
